description,taxonomy_agg_key,source_review_id,reviewer_id,reviewer_name,review_score,master_product_id,content,processed_content,source_product_id,source_id
"Voyager Estate has quickly earned itself a seat at the head of the table in Australia when it comes to elegant, and classic Cabernet. Appealing aromas of ripe blackcurrant chocolate and that distinctive Margaret River forest floor character. The palate is",[],2704379,17,James Halliday,96,4206638,"Dense crimson-purple; proclaims its class from the first whiff of blackcurrant and cedar, the powerful but perfectly balanced palate strongly evocative of Bordeaux, with black olive and high quality tannins underwriting the long finish, oak judged to perf",,2673658,12
"Voyager Estate has quickly earned itself a seat at the head of the table in Australia when it comes to elegant, and classic Cabernet. Appealing aromas of ripe blackcurrant chocolate and that distinctive Margaret River forest floor character. The palate is",[],2704380,-1,Gary Walsh,95,4206638,"If any of you want a respite from wine spending, then look away now. And for those of you that speculated on further price rises post 2005 vintage, the price remains the same. Dark and broody, a little beefy, with violet and bay leaf perfume, mocha and bl",,2673658,12
"Voyager Estate has quickly earned itself a seat at the head of the table in Australia when it comes to elegant, and classic Cabernet. Appealing aromas of ripe blackcurrant chocolate and that distinctive Margaret River forest floor character. The palate is",[],2704381,17,James Halliday,96,4206638,"...this wine has developed an extra degree of polish and finesse, red fruit nuances emerging alongside the black fruit flavours of its youth; the line, length and balance are impeccable.",,2673658,12
"Moët & Chandon, with its perfect balance of Pinot Noir, Chardonnay and Pinot Meunier has become one of the world's most-loved champagnes. 'Moet' Brut Imperial is characterised by bright fruitiness and elegant maturity. The palate reveals subtle pear, citr",[],2704382,-1,Gary Walsh,91,4206639,"Fine persistent bead. Well balanced. Dry, minerally finish. Very easy to drink. An excellent standing up Champagne.",,2673659,12
"The flagship white wine from Hardy's, the Eileen Hardy has become one of Australia's benchmark Chardonnays. Complex, elegant and very much cool climate in style it drinks superbly now and will only improve.",[],2704383,17,James Halliday,97,4206640,"A wine with an impeccable pedigree, and synergy between Tasmania and Hardys?Upper Yarra Bastard Hill vineyard. It's not easy to identify the contributions of the respective regions, but I would guess the Yarra Valley adds fruit flesh to the minerally stru",,2673660,12
"The flagship white wine from Hardy's, the Eileen Hardy has become one of Australia's benchmark Chardonnays. Complex, elegant and very much cool climate in style it drinks superbly now and will only improve.",[],2704384,17,James Halliday,96,4206640,"Sourced from Tasmania and the Upper Yarra Valley; barrel-fermented in 50% new, 50% 1-year-old French oak, 80% mlf. Combines complexity with feline grace, a marvellous array of white stone fruit, melon, fig and grapefruit flavours all seeking to speak, the",,2673660,12
"The flagship white wine from Hardy's, the Eileen Hardy has become one of Australia's benchmark Chardonnays. Complex, elegant and very much cool climate in style it drinks superbly now and will only improve.",[],2704385,17,James Halliday,94,4206640,"...savoury restraint and complexity, and powerfully concentrated fruit; grapefruit, charcuterie, struck match and toasty oak all have a part to play.",,2673660,12
"The flagship white wine from Hardy's, the Eileen Hardy has become one of Australia's benchmark Chardonnays. Complex, elegant and very much cool climate in style it drinks superbly now and will only improve.",[],2704386,-1,Gary Walsh,95,4206640,"Citrus, crystallised ginger, lemongrass, stonefruit and a little struck match wilderness - it's characterful and interesting for sure, not least for a 'big company' wine. Racy and spicy with tight acidity, plays cool and warm at the same time, with a litt",,2673660,12
"Louis Roederer Brut Premier is rightly regarded as one of the finest examples of non vintage Champagne in the world. Powerful and complex, Roederer NV is taught and linear but with much generosity of flavour with a quite sublime length of flavour. A brill",[],2704387,-1,Tyson Stelzer,94,4206643,"The true star of Roederer, and by far the cheapest, this is quintessential winter champagne. Three-fifths pinots, some old oak maturation and bottle aged for three years add honeyed richness, butterscotch, brioche and cinnamon, finessed with a cut of lemo",,2673663,12
"Louis Roederer Brut Premier is rightly regarded as one of the finest examples of non vintage Champagne in the world. Powerful and complex, Roederer NV is taught and linear but with much generosity of flavour with a quite sublime length of flavour. A brill",[],2704388,-1,Dan Murphy's Wine Panel,94,4206643,"A Champagne of considerable sophistication. Wonderfully austere with an unbelievable backbone of power and intensity. Savoury, floral, yeasty and wonderfully complex.",,2673663,12
"Louis Roederer Brut Premier is rightly regarded as one of the finest examples of non vintage Champagne in the world. Powerful and complex, Roederer NV is taught and linear but with much generosity of flavour with a quite sublime length of flavour. A brill",[],2704389,-1,Nick Stock,93,4206643,"Roederer's NV remains in the best-of category, with plenty of freshness, intensity, length and precision& The palate has a composed shape and crisp texture, with plenty of finesse...",,2673663,12
"Louis Roederer Brut Premier is rightly regarded as one of the finest examples of non vintage Champagne in the world. Powerful and complex, Roederer NV is taught and linear but with much generosity of flavour with a quite sublime length of flavour. A brill",[],2704390,-1,Antonio Galloni,92,4206643,"The NV Brut Premier is a gorgeous wine that stands head and shoulders above the vast majority of wines in its price range. Apparently, it is quite possible to make great Champagne that doesn’t cost a small fortune. Ripe pears, smoke, spices, dried flowers",,2673663,12
"Tulloch Verdelho is an exciting aromatic white that was harvested at night to retain the fresh natural acidity found in the quality fruit. The wine itself has honeydew melon notes with a real citrus blossom lift. The long, engaging palate has a real zest",[],2704391,17,James Halliday,92,4206646,"Pale straw-green; verdelho is not by any measure an aristocratic variety, often bland and slightly flabby; this is an exercise in freshness and vitality with a strong citrus overlay to the fruit salad flavours that works well.",,2673666,12
"Tulloch Verdelho is an exciting aromatic white that was harvested at night to retain the fresh natural acidity found in the quality fruit. The wine itself has honeydew melon notes with a real citrus blossom lift. The long, engaging palate has a real zest",[],2704392,-1,Mike Bennie,90,4206646,"Aromatically it has the lemon blossom, sherbet and tropical fruit  thing going too. Clean as a whistle and, of course, tropical fruit driven, the wine is neatly packaged with limey acidity and a brisk, frisky mouthfeel. Sure it’s a little short and monoch",,2673666,12
"Tulloch Verdelho is an exciting aromatic white that was harvested at night to retain the fresh natural acidity found in the quality fruit. The wine itself has honeydew melon notes with a real citrus blossom lift. The long, engaging palate has a real zest",[],2704393,-1,Gary Walsh,90,4206646,"",,2673666,12
"Tulloch Verdelho is an exciting aromatic white that was harvested at night to retain the fresh natural acidity found in the quality fruit. The wine itself has honeydew melon notes with a real citrus blossom lift. The long, engaging palate has a real zest",[],2704394,-1,Gary Walsh,90,4206646,"Its juicy and sort of crunchy too, with a pleasing flintiness and an easy-going fruity charm. A good wine for drinking rather than contemplation.",,2673666,12
"Another gem from Ed Carr, Hardy's brilliant sparkling winemaker. Recently named Gourtmet Wine Traveller's Winemaker of the Year 2011, this famous vintage sparkling contains elegant cool climate fruit characters that are enhanced with the flavour of lees a",[],2704395,-1,Dan Murphy's Wine Panel,92,4206647,Winemaker Ed Carr is Australia's undisputed and long-reigning 'King' of Sparkling Wine. Sir James Vintage is but one of his many impressive interpretations. Fine but powerful.,,2673667,12
"Richmond Grove Limited Release Shiraz is a full bodied wine with rich, opulent, dark berry fruit flavours and nice chocolate oak. Enjoyably chewy on the palate with a persistent length, this wine will reward some nice medium-term cellaring.",[],2704396,-1,Dan Murphy's Wine Panel,94,4206648,From a terrific vintage this wine shines even brighter than usual. Chock full of black and blue fruits with an admirable lick of vanillin oak. This is seriously worthy of a place in your cellar.,,2673668,12
Castle Rock Pinot Noir is another example of Great Southern's extraordinary versatility and potential. This region seems capable of producing spectacular wines of almost every variety. The Castle Rock Pinot is often cited as one of WA's finest and the rea,[],2704397,17,James Halliday,96,4206649,"Clear, bright crimson; yet another step up on the ladder for Castle Rock Pinot Noir, immediately proclaiming its variety from the first whiff (and sip); elegant, intense red berry fruits are backed by silky, fine tannins, oak seen but not heard. Should gi",,2673669,12
